dict,784,"The DICT protocol is a TCP transaction based query/response protocol that enables a client to access dictionary definitions from a set of natural language dictionary databases."
sharepoint_calendar,785,"SharePoint is a web application platform designed as a centralized replacement for multiple web applications"
mangocity,786,"Chinese Travel website."
halflife,787,"Half-Life and Half-Life 2 are two first-person shooter video games developed by Valve Corporation and provide on-line gaming features."
lifeknot,788,"This protocol plug-in classifies the http traffic to the host lifeknot.com."
web_crawler,789,"This protocol plug-in classifies the http traffic to the host webcrawler.com."
nlsp,790,"NetWare Link Services Protocol (NLSP) provides link state routing for Internetwork Packet Exchange networks."
live_hotmail,791,"Windows Live Hotmail is a free webmail service operated by Microsoft."
mouthshut,792,"This protocol plug-in classifies the http traffic to the host mouthshut.com."
dns,793,"The DNS protocol is used to translate internet names (www.site.com) into IP addresses and vice versa."
h245,794,"H245 is a VoIP protocol"
mipv6,795,"Mobile IP is a proposed standard protocol that builds on the Internet Protocol by making mobility transparent to applications and higher level protocols like TCP."
ssh,796,"Secure Shell (SSH)"
multiupload,797,"This protocol plug-in classifies the http traffic to the hosts multiupload.com and multiupload.nl."
foxsports,798,"This protocol plug-in classifies the http traffic to the host foxsports.com."
yahoo_answers,799,"This protocol plug-in classifies the http traffic to the host answers.yahoo.com."
imp,800,"IMP is the IMAP webmail of the Horde project"
drupal,801,"This protocol plug-in classifies the http traffic to the host drupal.org. It also classifies the ssl traffic to the Common Name .drupal.org."
monex,802,"Online broker."
tokobagus,803,"This protocol plug-in classifies the http traffic to the host tokobagus.com."
mmse,804,"The MultiMedia Messages Encapsulation protocol (MMSE) is used by mobile stations to send multimedia messages."
sdrp,805,"The SDRP protocol (Source Demand Routing Protocol) is found over the IP layer (IANA protocol number: 42)."
alipay,806,"This protocol plug-in classifies the http traffic to the host alipay.com. It also classifies the ssl traffic to the Common Name alipay.com."
vjc_comp,807,"Van Jacobson TCP/IP Header Compression is a data compression protocol described in RFC 1144"
sps,808,"The SPS protocol (Secure Packet Shield) is found over the IP layer (IANA protocol number: 130)."
all_slots_casino,809,"This protocol plug-in classifies the http traffic to the host setup.realgaming.com."
jne,810,"This protocol plug-in classifies the http traffic to the host jne.co.id."
eigrp,811,"The Enhanced Interior Gateway Routing Protocol (EIGRP) is an improved version of its predecessor IGRP"
eroom_net,812,"This protocol plug-in classifies the ssl traffic to the Common Name project1.eroom.net."
scps,813,"The SCPS protocol (SCPS) is found over the IP layer (IANA protocol number: 105)."
zoho_share,814,"Zoho Share application classification."
gnutella,815,"Gnutella is a peer-to-peer protocol."
apollo,816,"Apollo is the routing protocol implemented natively in Apollo workstations."
xmlrpc,817,"XMLRPC is a remote procedure calling using HTTP as the transport and XML as the encoding. XML-RPC is designed to be as simple as possible"
hinet_games,818,"Taiwanese game portal providing game reviews"
smpp,819,"SMPP is a telecommunications industry protocol for exchanging SMS messages between SMS peer entities."
baidu,820,"Baidu is a Chinese search engine for websites"
fotki,821,"This protocol plug-in classifies the http traffic to the host fotki.com."
tlsp,822,"The TLSP protocol (Transport Layer Security) is found over the IP layer (IANA protocol number: 56)."
mobile01,823,"Taiwanese social network."
_123people,824,"This protocol plug-in classifies the http traffic to the host 123people.com."
pps,825,"This protocol plug-in classifies the http traffic to the host pps.tv."
gyao,826,"This protocol plug-in classifies the http traffic to the host gyao.yahoo.co.jp."
diameter,827,"Diameter is an AAA (authentication"
cnzz,828,"This protocol plug-in classifies the http traffic to the hosts cnzz.com and cnzz.net."
gays,829,"This protocol plug-in classifies the http traffic to the host gays.com."
sprite_rpc,830,"The SPRITE_RPC protocol (Sprite RPC Protocol) is found over the IP layer (IANA protocol number: 90)."
winny,831,"Winny (also known as WinNY) is a Japanese peer-to-peer (P2P) file-sharing program."
fring,832,"Fring is a peer-to-peer Mobile VoIP based Internet telephony network."
mogulus,833,"This protocol plug-in classifies the http traffic to the hosts livestream.com and a749.g.akamai.net. It also classifies the ssl traffic to the Common Name livestream.com."
myheritage,834,"This protocol plug-in classifies the http traffic to the hosts myheritage.fr and myheritage.com."
youseemore,835,"This protocol plug-in classifies the http traffic to the host youseemore.com."
vjc_uncomp,836,"Van Jacobson TCP/IP Header Compression is a data compression protocol described in RFC 1144"
passportstamp,837,"This protocol plug-in classifies the http traffic to the host passportstamp.com."
siebel_crm,838,"A customer relationship management (CRMs) solution by Siebel Systems."
teamspeak,839,"The proprietary TeamSpeak2 protocol is used by gamers and oriented TeamSpeak2 VoIP software."
telnets,840,"Secure version of the Telnet."
bmff,841,"The ISO Base Media File Format"
xns_idp,842,"The XNS_IDP protocol (XEROX NS IDP) is found over the IP layer (IANA protocol number: 22)."
sopcast,843,"Sopcast is a video streaming service based on a peer-to-peer protocol : SOP (Streaming Over Peer-to-peer)."
chinaz,844,"This protocol plug-in classifies the http traffic to the host chinaz.com."
groupwise,845,"Novell Groupwise is a groupware"
msrpc,846,"Microsoft Remote Procedure Call (MSRPC) is the Microsoft implementation of the DCE RPC mechanism."
spdy,847,"SPDY is an open networking protocol developed primarily at Google for transporting web content."
shutterfly,848,"This protocol plug-in classifies the http traffic to the host shutterfly.com. It also classifies the ssl traffic to the Common Name shutterfly.com."
freeetv,849,"This protocol plug-in classifies the http traffic to the host freeetv.com."
meetme,850,"Social networking web-service available on PC and mobile devices."
tgbus,851,"Chinese games portal."
blogdetik,852,"This protocol plug-in classifies the http traffic to the host blogdetik.com."
diop,853,"DIOP is a GIOP implementation over UDP which aims to be more efficient than the TCP one."
iax,854,"Inter Asterisk eXchange (IAX2) is a data exchange protocol between Asterisk servers."
tibcordv,855,"This protocol is used in the bank sector."
ytimg,856,"This protocol plug-in classifies the http traffic to the host .ytimg.com."
svn,857,"Subversion"
facebook_apps,858,"Facebook Applications."
party_poker,859,"This protocol plug-in classifies the ssl traffic to the Common Names partyaccount.com and partypoker.com."
mms_iso,860,"ISO 9506 Manufacturing Message Specification (MMS)."
ymail2,861,"This protocol is the ajax based version of Webmail Yahoo."
sccp_ss7,862,"SCCP is a network layer protocol that provides routing"
yourfilehost,863,"This protocol plug-in classifies the http traffic to the host yourfilehost.com."
xl_wap,864,"This protocol plug-in classifies the http traffic to the host wap.xl.co.id."
blogger,865,"This protocol plug-in classifies the http traffic to the host blogger.com."
dtls,866,"DTLS stands for Datagram Transport Layer Security protocol. It provides communications privacy for datagram protocols"
bluejayfilms,867,"This protocol plug-in classifies the http traffic to the host bluejayfilms.webs.com."
br_sat_mon,868,"The BR_SAT_MON protocol (Backroom SATNET Monitoring) is found over the IP layer (IANA protocol number: 76)."
meettheboss,869,"This protocol plug-in classifies the http traffic to the host meettheboss.tv."
mq,870,"Mq (IBM Websphere MQ) is an inter-application communication protocol."
wordpress,871,"This protocol plug-in classifies the http traffic to the host wordpress.com. It also classifies the ssl traffic to the Common Name wordpress.com."
i_nlsp,872,"The I_NLSP protocol (Integrated Net Layer Security TUBA) is found over the IP layer (IANA protocol number: 52)."
mpls,873,"Multiprotocol Label Switching (MPLS) is an Internet Engineering Task Force (IETF) protocol. It is used for routing and allows you to define a delivery path to a flow identified by a specific label."
mog,874,"This protocol plug-in classifies the http traffic to the host mog.com. It also classifies the ssl traffic to the Common Name mog.com."
yam,875,"Sky media (Yam)"
backpackers,876,"Taiwanese most popular tourist site"
comcast,877,"This protocol plug-in classifies the http traffic to the hosts comcast.com and comcast.net."
seesmic,878,"This protocol plug-in classifies the http traffic to the host seesmic.com. It also classifies the ssl traffic to the Common Name .seesmic.com."
hotfile,879,"On-line file sharing service."
pricerunner,880,"pricerunner is a price comparison service"
amazon_aws,881,"This protocol plug-in classifies the http trafic coming from the Amazon content delivery network."
merit_inp,882,"The MERIT_INP protocol (MERIT Internodal Protocol) is found over the IP layer (IANA protocol number: 32)."
db2,883,"DB2 is a relational model database server from IBM which has its roots in the early 1980s. It runs on IBM mainframes and is also available for Linux/Unix/Windows."
imeet,884,"On-line video-conferencing service using cloud-based technology."
metacafe,885,"This protocol plug-in classifies the http traffic to the hosts .metacafe.com"
eyny,886,"Hot topic"
http,887,"The Hypertext Transfer Protocol (HTTP) is used for browsing the web."
private_enc,888,"The PRIVATE_ENC protocol (Any private encryption scheme) is found over the IP layer (IANA protocol number: 99)."
ftps,889,"Secure version of the FTP protocol."
youtube_hd,890,"Youtube HD classification ensures that the user is watching a High Definition video (at least 720 lines)."
paran,891,"This protocol plug-in classifies the http traffic to the host praran.com."
detiknews,892,"This protocol plug-in classifies the http traffic to the hosts detiknews.com and news.detik.com."
phweet,893,"This protocol plug-in classifies the http traffic to the host blog.phweet.com."
wb_expak,894,"The WB_EXPAK protocol (WIDEBAND EXPAK) is found over the IP layer (IANA protocol number: 79)."
videosurf,895,"This protocol plug-in classifies the http traffic to the host videosurf.com."
cotp,896,"COTP (Connection Oriented Transport Protocol) is a protocol ensuring the transport service in the OSI model."
mplus_messenger,897,"M+ is a taiwanese mobile IM application with audio/image file send feature."
mimp,898,"MIMP is the IMP webmail for mobile phones."
socialtv,899,"This protocol plug-in classifies the http traffic to the host srv.sixdegs.com."
funshion,900,"Funshion player is a Chinese service for downloading and streaming movies."
chinacom,901,"This protocol plug-in classifies the http traffic to the host china.com."
blackberry,902,"This protocol refers to all Blackberry mobile device communications over wifi."
bxml,903,"The WAP Binary XML protocol defines an encoding scheme for the binary data used in WAP environments."
cphb,904,"The CPHB protocol (Computer Protocol Heart Beat) is found over the IP layer (IANA protocol number: 73)."
easytravel,905,"Taiwanese travel booking agency."
etao,906,"eTao is the most comprehensive shopping search engine in China in terms of product and merchant information."
sky_player,907,"This protocol plug-in classifies the http traffic to the host skyplayer.sky.com. It also classifies the ssl traffic to the Common Name .sky.com."
socks4,908,"Socks 4 is an authentication protocol."
google_picasa,909,"Google Picasa is a digital photo and video organizer used to edit and synchronize pictures or videos over the web."
livejournal,910,"This protocol plug-in classifies the http traffic to the host livejournal.com."
ldblog,911,"Japanese blog dedicated to IT and Hacking"
xanga,912,"This protocol plug-in classifies the http traffic to the host xanga.com."
live_groups,913,"Windows Live Groups is an online service by Microsoft that enables users to create their social groups for sharing"
vmware,914,"VMWare is a protocol used by the VMWare application"
sky,915,"This protocol plug-in classifies the http traffic to the host www.sky.com."
ngo_post,916,"This protocol plug-in classifies the http traffic to the host ngopost.org."
orb,917,"ORB is a streaming software that enables users to remotely access all their personal digital media files."
zum,918,"This protocol plug-in classifies the http traffic to the host zum.com."
zshare,919,"zShare is an online solution to store"
privax,920,"This protocol plug-in classifies the http traffic to the host privax.us."
host,921,"The HOST protocol (Any host internal protocol) is found over the IP layer (IANA protocol number: 61)."
bebo,922,"Bebo is a social networking website"
jabber,923,"Jabber is an open standard instant messaging and presence system involving the XMPP protocol."
i_gamer,924,"Online games and manga website."
taiwanlottery,925,"Taiwan lottery website."
gsshop,926,"This protocol plug-in classifies the http traffic to the host gsshop.com."
tistory,927,"This protocol plug-in classifies the http traffic to the host tistory.com."
ah,928,"The AH protocol (Authentication Header) is found over the IP layer (IANA protocol number: 51)."
aizhan,929,"This protocol plug-in classifies the http traffic to the host aizhan.com."
fortunechina,930,"Chinese top fortune news portal."
ccp,931,"The Compression Control Protocol (CCP) is responsible for configuring data compression algorithms on a point-to-point link."
atwiki,932,"Japanese web site design service and wiki hosting"
mobile_ip,933,"Mobile IP is an IETF standard communications protocol that is designed to allow mobile device users to move from one network to another while maintaining a permanent IP address."
pwe,934,"Pseudo Wire Emulation (PWE) is a protocol for traffic encapsulation."
mega,935,"This protocol plug-in classifies the http traffic to the host mega.co.nz. It also classifies the ssl traffic to the Common Name mega.co.nz."
rambler_webmail,936,"Rambler webmail is the webmail of the Russian website rambler.ru."
zimbra_standard,937,"zimbra_standard is the called standard version for the zimbra webmail."
level3,938,"This protocol plug-in classifies the http traffic to the hosts l3.net"
ymail_mobile_new,939,"Yahoo Mail Mobile_new is the new yahoo.com webmail adapted to mobiles."
informix,940,"Informix is a family of relational database management systems developed by IBM. IBM acquired the Informix technology in 2001 but it dates back to 1981.It runs on IBM mainframes and is also available for Linux/Unix/Windows."
yahoo,941,"Yahoo is a pseudo-protocol which classifies generic web services related to Yahoo."
sakura_ne,942,"Japanese professional web hosting services."
base,943,"Base is a virtual protocol"
nasza_klasa,944,"This protocol plug-in classifies the http traffic to the hosts nasza-klasa.pl and nk.pl$."
iheartradio,945,"This protocol plug-in classifies the http traffic to the hosts iheartradio.com and iheart.com."
xing,946,"This protocol plug-in classifies the http traffic to the host xing.com. It also classifies the ssl traffic to the Common Name xing.com."
match,947,"This protocol plug-in classifies the http traffic to the host match.com."
addictinggames,948,"This protocol plug-in classifies the http traffic to the host addictinggames.com."
chinanews,949,"Chinese news portal."
skycn,950,"This protocol plug-in classifies the http traffic to the host skycn.com."
badongo,951,"Badongo is an online solution to store"
crudp,952,"The CRUDP protocol (Combat Radio User Datagram) is found over the IP layer (IANA protocol number: 127)."
kbstar,953,"This web service is now handled by the kb_bank plug-in."
gmail,954,"Gmail is the Google webmail service."
wow,955,"WOW is an online role-playing game."
smtp,956,"The Simple Mail Transfer Protocol (SMTP) is a protocol used for transfering mail reliably and efficiently."
ippc,957,"The IPPC protocol (Internet Pluribus Packet Core) is found over the IP layer (IANA protocol number: 67)."
yahoo360plusvietnam,958,"This protocol plug-in classifies the http traffic to the host vn.360plus.yahoo.com."
cloudflare,959,"CloudFlare CDN is a content delivery network with advanced security and analytics features."
kaioo,960,"This protocol plug-in classifies the http traffic to the host kaioo.com."
mpegts,961,"MPEG-Transport Stream is a protocol used for MPEG flows transmission"
wakoopa,962,"This protocol plug-in classifies the http traffic to the host wakoopa.com. It also classifies the ssl traffic to the Common Name .wakoopa.com."
eve_online,963,"Eve Online is a multiplayer online game edited by CCP."
gogoyoko,964,"This protocol plug-in classifies the http traffic to the host gogoyoko.com."
ircs,965,"IRCs is the secure version of the IRC protocol."
koolim,966,"This protocol plug-in classifies the http traffic to the host koolim.com."
icmp,967,"The Internet Control Message protocol (ICMP) is the diagnostic protocol of IPv4 networks."
tabelog,968,"Online Japanese restaurant guide"
amazon_mp3,969,"Amazon MP3 is an online music store owned and operated by Amazon.com."
dynamicintranet,970,"This protocol plug-in classifies the http traffic to the host dynamicintranet.com. It also classifies the ssl traffic to the Common Name dynamicintranet.com."
justin_tv,971,"This protocol plug-in classifies the http traffic to the host justin.tv. It also classifies the ssl traffic to the Common Name .justin.tv."
runescape,972,"Massively Multiplayer Online Role Playing Game published by Jadex."
renren,973,"This protocol plug-in classifies the http traffic to the host renren.com."
zoho_im,974,"This protocol plug-in classifies the http traffic to the host wms.zoho.com. It also classifies the ssl traffic to the Common Name wms0.zoho.com."
snp,975,"The SNP protocol (Sitara Networks Protocol) is found over the IP layer (IANA protocol number: 109)."
msn_search,976,"This protocol is used for sending user queries to the MSN Live search engine."
scribd,977,"This protocol plug-in classifies the http traffic to the host scribd.com."
bitdefender_update,978,"BitDefender_update is the protocol used for BitDefender softwares updates."
ncp,979,"The NetWare Core Protocol (NCP) is a network protocol used to access file"
_118114cn,980,"This protocol plug-in classifies the http traffic to the host 118114.cn."
zabbix_agent,981,"Agent for Zabbix monitoring server. Uses TCP port 10050."
rstat,982,"The RStat protocol is used in the Sun NFS family to exchange statistics on network activity."
about,983,"This protocol plug-in classifies the http traffic to the host about.com."
chosun,984,"This protocol plug-in classifies the http traffic to the host chosun.com."
rfb,985,"RFB (Remote Frame Buffer) is a simple protocol for remote access to graphical user interfaces."
skyrock,986,"This protocol plug-in classifies the http traffic to the host www.skyrock.com."
money_163,987,"Chinese finance portal."
qq,988,"QQ is the most popular free instant messaging computer program in China."
visa,989,"The VISA protocol (VISA Protocol) is found over the IP layer (IANA protocol number: 70)."
cftp,990,"The CFTP protocol (CFTP) is found over the IP layer (IANA protocol number: 62)."
experience_project,991,"This protocol plug-in classifies the http traffic to the host experienceproject.com."
eztravel,992,"Taiwanese online travel agency."
x25,993,"X.25 is a packet switched data network protocol which defines an international recommendation for the exchange of data as well as control information between a user device (host)"
netbsd_update,994,"NetBSD update manages the updates for NetBSD. NetBSD is a Unix-like Open Source operating system."
dfs,995,"The DFS protocol (Any distributed file system) is found over the IP layer (IANA protocol number: 68)."
tmall,996,"This protocol plug-in classifies the http traffic to the host tmall.com."
pgm,997,"The PGM protocol (PGM Reliable Transport Protocol) is found over the IP layer (IANA protocol number: 113)."
google_play,998,"Google Play (formerly Android Market) is an online software store developed by Google for Android OS devices."
ryanair,999,"This protocol plug-in classifies the http traffic to the host ryanair.com."
ares,1000,"Ares is a peer-to-peer protocol."
pplive,1001,"PPLIVE is an application intended to watch TV in peer-to-peer. The PPLIVE application has two main functions : live TV(streaming) and on-demand TV (VOD). These are two different protocols. This protocol plug-in handles both."
ip_in_ip,1002,"The IP_IN_IP protocol (IP_within_IP Encapsulation Protocol) is found over the IP layer (IANA protocol number: 94)."
talkbiznow,1003,"This protocol plug-in classifies the http traffic to the host talkbiznow.com."
proxeasy,1004,"This protocol plug-in classifies the http traffic to the host proxeasy.com."
uusee,1005,"Uusee is a peer-to-peer TV software"
_360cn,1006,"This protocol plug-in classifies the http traffic to the host 360.cn."
unknown,1007,"Unknown is a virtual protocol created for DPI that represents flows that are not recognized by the system. Most of the time"
loadbalan,1008,"Load Balancing is a protocol used in the Windows environment to distribute traffic between servers."
yousendit,1009,"This protocol plug-in classifies the ssl traffic to the Common Name yousendit.com."
veohtv,1010,"VeohTV is a VOD streaming service which includes both client software and a website with embedded flash videos."
ustream,1011,"Ustream is a live video broadcasting webservice available on PC and mobile platforms."
concur,1012,"This protocol plug-in classifies the http traffic to the hosts concur.com and concursolutions.com. It also classifies the ssl traffic to the Common Names concursolutions.com and .concur.com."
perfspot,1013,"Perfspot is a social networking website"
google_docs,1014,"On-line file storage and sharing web-service by Google."
radius,1015,"RADIUS (Remote Authentication Dial-In User Service) is a client/server protocol that enables remote access servers to communicate with a central server to authenticate dial-in users and authorize their access to the requested system or service."
gstatic,1016,"GStatic is a download server providing static resources (like CSS or scripts) for Google web applications."
ibibo,1017,"This protocol plug-in classifies the http traffic to the host ibibo.com."
imgur,1018,"A free online image hosting service."
sharethemusic,1019,"This protocol plug-in classifies the http traffic to the host sharethemusic.com."
pinterest,1020,"On-line service that allows users to attach personal elements on some kind of pinboard."
torrentz,1021,"This protocol plug-in classifies the http traffic to the hosts torrentz.com and torrentz.eu."
nationalgeographic,1022,"This protocol plug-in classifies the http traffic to the host nationalgeographic.com."
sportsseoul,1023,"This protocol plug-in classifies the http traffic to the host sportsseoul.com."
_8021q,1024,"802.1Q is a protocol which allows sending VLAN membership information of a frame."
italki,1025,"This protocol plug-in classifies the http traffic to the host italki.com. It also classifies the ssl traffic to the Common Name .italki.com."
trunk_2,1026,"The TRUNK_2 protocol (Trunk 2) is found over the IP layer (IANA protocol number: 24)."
esp,1027,"The ESP protocol (Encap Security Payload) is found over the IP layer (IANA protocol number: 50)."
badoo,1028,"Badoo is a dating oriented social networking website."
ooyala,1029,"This protocol plug-in classifies the http traffic to the hosts l.player.ooyala.com and ooyala.jp. It also classifies the ssl traffic to the Common Name ooyala.jp."
loop,1030,"Loop is a protocol used by Cisco routers to test the status of a connected link."
ultrasurf,1031,"Ultrasurf is a tunneling protocol used by the Ultrasurf software for Windows. The classification is based on an IP address range analysis."
debian_update,1032,"Update protocol of APT"
giop,1033,"The General Inter-Orb protocol (GIOP) is used to make requests or return replies between ORBs in a Corba environment."
taltopia,1034,"This protocol plug-in classifies the http traffic to the host taltopia.com."
werkenntwen,1035,"This protocol plug-in classifies the http traffic to the host wer-kennt-wen.de."
channel4,1036,"This protocol plug-in classifies the http traffic to the host channel4.com."
friendvox,1037,"This protocol plug-in classifies the http traffic to the host friendvox.com."
speedtest,1038,"Web site and mobile application for testing both bandwidth and latency of any internet connection."
qq_news,1039,"Chinese news portal."
libero_video,1040,"This protocol plug-in classifies the http traffic to the hosts libero.it and video.libero.it."
ganji,1041,"This protocol plug-in classifies the http traffic to the host ganji.com."
baofeng,1042,"Chinese video streaming portal."
groove,1043,"Microsoft Office Groove is a desktop application designed for document collaboration in teams with members who are regularly off-line or who do not share the same network security clearance."
ifeng,1044,"The leading new media company providing premium content on an integrated platform across Internet"
couch_surfing,1045,"This protocol plug-in classifies the http traffic to the host couchsurfing.org. It also classifies the ssl traffic to the Common Name .couchsurfing.org."
cgmp,1046,"Cisco Group Management Protocol (CGMP) limits the forwarding of IP multicast packets to only those ports associated with IP multicast clients."
ku6,1047,"This protocol plug-in classifies the http traffic to the host ku6.com."
perforce,1048,"Perforce is a commercial"
winmx,1049,"WinMX is a freeware peer-to-peer file sharing program authored by Frontcode Technologies that runs on Microsoft Windows operating systems"
mt,1050,"This protocol plug-in classifies the http traffic to the host mt.co.kr."
niconico_douga,1051,"Nico Nico Douga is a Japanese video streaming platform for mobile devices and PC."
msnmobile,1052,"MSNMobile is the MSN instant messenger for mobile."
muxlim,1053,"This protocol plug-in classifies the http traffic to the host muxlim.com."
icloud,1054,"iCloud is a cloud computing service developed by Apple Inc. which allows to store and share data"
pop3,1055,"Post Office Protocol - Version 3 (POP3) allows a workstation to simply and dynamically access a mail stored on a mail server."
filestube,1056,"This protocol plug-in classifies the http traffic to the host filestube.com."
streamaudio,1057,"This protocol plug-in classifies the http traffic to the host streamaudio.com."
appstore,1058,"The Apple App Store is a digital application distribution platform for iOS developed and maintained by Apple Inc."
stagevu,1059,"This protocol plug-in classifies the http traffic to the host stagevu.com."
tor,1060,"Tor is an application that intends to provide online anonymity."
kakaotalk,1061,"KakaoTalk is an instant messenging platform for mobile devices users or group of users can send messages"
glide,1062,"This protocol plug-in classifies the http traffic to the host desktop.glidesociety.com. It also classifies the ssl traffic to the Common Name glidesociety.com."
gmtp,1063,"The GMTP protocol (GMTP) is found over the IP layer (IANA protocol number: 100)."
sccp,1064,"Skinny Client Control Protocol (SCCP) is a Cisco proprietary protocol used between Cisco Call Manager and Cisco VOIP phones. It is also supported by some other vendors."
rapidshare,1065,"RapidShare is an online solution to store"
google_desktop,1066,"Google Desktop is a desktop search software made by Google"
softbank,1067,"Sorftbank network operator services."
directconnect,1068,"DirectConnect is a peer-to-peer protocol."
quarterlife,1069,"This protocol plug-in classifies the http traffic to the host quarterlife.com."
teredo,1070,"The Teredo protocol enables IPv6 tunnelling over UDP"
cnyes,1071,"cnYES.com is the most trusted and consulted leading financial portal among the Chinese online professionals."
nimbuzz_web,1072,"Instant Messaging client for mobile devices."
orkut,1073,"Orkut is a social networking website competing with Facebook or Twitter"
smtps,1074,"Secure version of the SMTP protocol."
zoho_crm,1075,"This protocol plug-in classifies the http traffic to the host crm.zoho.com. It also classifies the ssl traffic to the Common Name crm.zoho.com."
mail_189,1076,"China Telecom email services."
tokbox,1077,"This protocol plug-in classifies the http traffic to the host tokbox.com. It also classifies the ssl traffic to the Common Name .tokbox.com."
nexian,1078,"This protocol plug-in classifies the http traffic to the hosts nexian.co.id and nexian.us.to."
kazaa,1079,"KaZaA is a peer-to-peer protocol."
tu,1080,"This protocol plug-in classifies the http traffic to the host tu.tv."
blokus,1081,"This protocol plug-in classifies the http traffic to the host blokus.fr."
lg_eshop,1082,"This protocol plug-in classifies the http traffic to the host lgeshop.com."
librarything,1083,"This protocol plug-in classifies the http traffic to the host librarything.com."
soso,1084,"This protocol plug-in classifies the http traffic to the host soso.com."
filer_cx,1085,"This protocol plug-in classifies the http traffic to the host filer.cx."
msn_video,1086,"This protocol is used by MSN Messenger for video conversations (is not used anymore since MSN version 8.X)."
stun,1087,"STUN (Session Traversal Utilities for NAT) allows a client behind a NAT to establish UDP tunnels between two hosts."
ask,1088,"This protocol plug-in classifies the http traffic to the host .ask.com."
kino,1089,"This protocol plug-in classifies the http traffic to the host kino.to."
kproxy,1090,"This protocol plug-in classifies the http traffic to the host kproxy.com. It also classifies the ssl traffic to the Common Name .kproxy.com."
pup,1091,"The PUP protocol (PUP) is found over the IP layer (IANA protocol number: 12)."
megavideo,1092,"This protocol plug-in classifies the http traffic to the host megavideo.com."
sat_mon,1093,"The SAT_MON protocol (SATNET Monitoring) is found over the IP layer (IANA protocol number: 69)."
odnoklassniki,1094,"Odnoklassniki is a Russian social network."
leaf_2,1095,"The LEAF_2 protocol (Leaf 2) is found over the IP layer (IANA protocol number: 26)."
stockq,1096,"Taiwanese stock market information."
kiwibox,1097,"This protocol plug-in classifies the http traffic to the host kiwibox.com."
sonico,1098,"This protocol plug-in classifies the http traffic to the host sonico.com."
argus,1099,"The ARGUS protocol (ARGUS) is found over the IP layer (IANA protocol number: 13)."
univision,1100,"This protocol plug-in classifies the http traffic to the host univision.com."
lineage2,1101,"Lineage2 is a MMORPG developed by NCSoft."
akamai,1102,"This protocol plug-in classifies the http traffic to the hosts akamai.net"
krb5,1103,"Kerberos provides a means to verify the identities of the different workstations on an open (unprotected) network."
ttp,1104,"The TTP protocol (TTP) is found over the IP layer (IANA protocol number: 84)."
mibbit,1105,"This protocol plug-in classifies the http traffic to the host 02.chat.mibbit.com. It also classifies the ssl traffic to the Common Names web2.mibbit.com and chat.mibbit.com."
sonmp,1106,"Nortel/SynOptics Network Management Protocol is a proprietary Nortel Networks management protocol."
clearcase,1107,"ClearCase is a source control / configuration management tool from IBM's Rationaldivision"
natecyworld,1108,"This protocol plug-in classifies the http traffic to the hosts nate.com and cyworld.com."
ssl,1109,"Secure Sockets Layer (SSL) is a commonly-used protocol for managing the security of a message transmission on the Internet. SSL has recently been succeeded by Transport Layer Security (TLS)"
blogspot,1110,"This protocol plug-in classifies the http traffic to the host blogspot.com."
iso_tp4,1111,"The ISO_TP4 protocol (ISO Transport Protocol Class 4) is found over the IP layer (IANA protocol number: 29)."
foxmovies,1112,"This protocol plug-in classifies the http traffic to the host foxmovies.jp."
agame,1113,"This protocol plug-in classifies the http traffic to the host agame.com."
s1ap,1114,"S1 Application Protocol (S1AP)"
grooveshark,1115,"Grooveshark is an online unlimited service for music."
_104com,1116,"Web site dedicated to job research."
okwave,1117,"Decision support for professionals"
adultfriendfinder,1118,"This protocol plug-in classifies the http traffic to the host adultfriendfinder.com."
lotus_sametime,1119,"IBM Lotus Sametime is a client-server application and middleware platform that provides real-time"
xm_radio,1120,"This protocol plug-in classifies the http traffic to the hosts xmradio.com and siriusxm.com. It also classifies the ssl traffic to the Common Name .siriusxm.com."
asmallworld,1121,"This protocol plug-in classifies the http traffic to the host asmallworld.net."
teachertube,1122,"This protocol plug-in classifies the http traffic to the hosts teachertube.com and teachertube.biz."
rip2,1123,"RIP2 (Routing Information Protocol Version 2) is an enhancement of the Version 1 of the protocol. The main differences are the use of multicast instead of broadcast"
qq_mail,1124,"Tencent Webmail."
adobe_connect,1125,"Adobe Connect is a web communication system for the training"
ghostsurf,1126,"GhostSurf is an internet privacy application."
friendster,1127,"Friendster is a social networking website"
webex_weboffice,1128,"WebOffice is a collaboration suite for managing small businesses teams."
facetime,1129,"FaceTime is an Apple video calling software which runs on iOS based mobile devices."
officedepot,1130,"This protocol plug-in classifies the http traffic to the hosts officedepot.com and officedepot.fr."
wikipedia,1131,"Wikipedia is the biggest multilingual free-content encyclopedia on the Internet."
megaproxy,1132,"This protocol plug-in classifies the http traffic to the hosts megaproxy.fr and megaproxy.com."
dontstayin,1133,"This protocol plug-in classifies the http traffic to the host dontstayin.com."
ica,1134,"ICA (Independent Computing Architecture) is a communication protocol and a property of the Citrix Company."
shim6,1135,"The SHIM6 protocol (Shim6 Protocol) is found over the IP layer (IANA protocol number: 140)."
books,1136,"Taiwanese book selling website."
joongang_daily,1137,"This protocol plug-in classifies the http traffic to the hosts www.joins.com and www.joinsmsn.com."
shazam,1138,"This protocol plug-in classifies the http traffic to the hosts shazamid.com and cdn.shazam.com. It also classifies the ssl traffic to the Common Name beacon.shazam.com."
yesky,1139,"This protocol plug-in classifies the http traffic to the host yesky.com."
