,,,,,,,,,,,,,,
,protocol id,proto_idname,proto_family,proto_name,proto_longname,attr_id,attr_id_name,attr_name,deprecated,attr_type,attr_desc,stream,pkt/session,content
,335,Q_PROTO_LIVE_GROUPS,Forum,live_groups,Windows Live Groups,739,Q_MPA_SESSION_ID,session_id,,string,Uniquely identifies the current user session.,0,session_fix,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,550,Q_MPA_LOGIN,login,,string,User's login string.,0,session_fix,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,739,Q_MPA_SESSION_ID,session_id,,string,Uniquely identifies the current user session.,0,session_fix,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,577,Q_MPA_NAME,name,,string,User's full name.,0,session_fix,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,566,Q_MPA_MSGLIST_ENTRY,msglist_entry,,parent,"Parent entry, for different elements belonging to the same message of a message list.",0,session_mod,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,611,Q_MPA_MSGLIST_SENDER_ENTRY,msglist_sender_entry,,parent,Parent entry for a sender in a message list.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,574,Q_MPA_MSGLIST_SENDER_EMAIL,msglist_sender_email,,string,Address of email sender.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,572,Q_MPA_MSGLIST_SENDER,msglist_sender,,string,Full address of email sender (alias and email address).,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,573,Q_MPA_MSGLIST_SENDER_ALIAS,msglist_sender_alias,,string,Name of email sender.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,612,Q_MPA_MSGLIST_RECEIVER_ENTRY,msglist_receiver_entry,,parent,Parent entry for a receiver in a message list.,0,session_mod,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,569,Q_MPA_MSGLIST_RECEIVER,msglist_receiver,,string,Full address of email receiver in a message list.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,570,Q_MPA_MSGLIST_RECEIVER_ALIAS,msglist_receiver_alias,,string,Name of email receiver.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,571,Q_MPA_MSGLIST_RECEIVER_EMAIL,msglist_receiver_email,,string,Email address of the email receiver.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,576,Q_MPA_MSGLIST_SUBJECT,msglist_subject,,string,Message subject in a message list.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,565,Q_MPA_MSGLIST_DATE,msglist_date,,string,Message date in a message list.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,567,Q_MPA_MSGLIST_FOLDER,msglist_folder,,string,Indicates the directory from a message list.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,568,Q_MPA_MSGLIST_MSGID,msglist_msgid,,string,Message identifier.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,535,Q_MPA_EMAIL,email,,parent,"Parent entry, for fields belonging to the same email.",0,session_mod,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,609,Q_MPA_SENDER_ENTRY,sender_entry,,parent,"Parent entry, for different elements belonging to the sender.",0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,600,Q_MPA_SENDER,sender,,string,Full address of email sender (alias followed by email address).,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,602,Q_MPA_SENDER_EMAIL,sender_email,,string,Email address of the email sender.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,601,Q_MPA_SENDER_ALIAS,sender_alias,,string,Name of the email sender.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,610,Q_MPA_RECEIVER_ENTRY,receiver_entry,,parent,"Parent entry, for different elements belonging to the email receiver.",0,session_mod,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,585,Q_MPA_RECEIVER,receiver,,string,Full address of email receiver (including cc and bcc receivers).,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,586,Q_MPA_RECEIVER_ALIAS,receiver_alias,,string,Name of email receiver (included cc and bcc receivers).,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,593,Q_MPA_RECEIVER_EMAIL,receiver_email,,string,Email address of message receiver (included cc and bcc receivers).,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,597,Q_MPA_RECEIVER_TYPE,receiver_type,,string,Type of the email receiver.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,598,Q_MPA_REPLYTO,replyto,,string,Email address to use in a reply for this message.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,532,Q_MPA_DATE,date,,string,Message date.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,607,Q_MPA_SUBJECT,subject,,string,Message subject.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,557,Q_MPA_MSG_ID,msg_id,,string,Identifier of the message.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,530,Q_MPA_CONTENT,content,,string,Message content.,1,session_mod,1
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,513,Q_MPA_ATTACH,attach,,parent,"Parent entry, for attach fields in a message.",0,session_mod,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,514,Q_MPA_ATTACH_CONTENT,attach_content,,buffer,Attached file content.,1,session_mod,1
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,517,Q_MPA_ATTACH_ID,attach_id,,string,Attachment identifier.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,516,Q_MPA_ATTACH_FILENAME,attach_filename,,string,Attachment name.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,520,Q_MPA_ATTACH_TYPE,attach_type,,string,Content type of the sent attached file.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,519,Q_MPA_ATTACH_SIZE,attach_size,,uint32,Attached file MIME size.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,512,Q_MPA_ACTION,action,,string,Indicates if the message is read (Read) or composed (Compose).,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,533,Q_MPA_DRAFT,draft,,uint32,Indicates if the email is a draft or has really been posted,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,614,Q_MPA_CONTACT_ENTRY,contact_entry,,parent,This attribute groups information about a contact.,0,session_mod,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,634,Q_MPA_CONTACT,contact,x,string,Complete contact.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,616,Q_MPA_CONTACT_EMAIL,contact_email,,string,Email address of a contact.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,615,Q_MPA_CONTACT_ALIAS,contact_alias,,string,Alias of a contact.,0,session_prt,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,543,Q_MPA_FOLDER,folder,,string,Indicates the directory from where messages are read.,0,session_mod,0
,262,Q_PROTO_LIVE_HOTMAIL,Webmail,live_hotmail,Windows Live Hotmail,1,Q_LIVE_HOTMAIL_ATTACH_FILEID,attach_fileid,,string,File identifier used for attachments correlation.,0,session_prt,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,530,Q_MPA_CONTENT,content,,string,Message content.,1,session_mod,1
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,597,Q_MPA_RECEIVER_TYPE,receiver_type,,string,Type of the email receiver.,0,session_prt,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,586,Q_MPA_RECEIVER_ALIAS,receiver_alias,,string,Name of email receiver (included cc and bcc receivers).,0,session_prt,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,593,Q_MPA_RECEIVER_EMAIL,receiver_email,,string,Email address of message receiver (included cc and bcc receivers).,0,session_prt,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,585,Q_MPA_RECEIVER,receiver,,string,Full address of email receiver (including cc and bcc receivers).,0,session_prt,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,610,Q_MPA_RECEIVER_ENTRY,receiver_entry,,parent,"Parent entry, for different elements belonging to the email receiver.",0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,601,Q_MPA_SENDER_ALIAS,sender_alias,,string,Name of the email sender.,0,session_prt,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,602,Q_MPA_SENDER_EMAIL,sender_email,,string,Email address of the email sender.,0,session_prt,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,600,Q_MPA_SENDER,sender,,string,Full address of email sender (alias followed by email address).,0,session_prt,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,609,Q_MPA_SENDER_ENTRY,sender_entry,,parent,"Parent entry, for different elements belonging to the sender.",0,session_prt,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,739,Q_MPA_SESSION_ID,session_id,,string,Uniquely identifies the current user session.,0,session_fix,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,550,Q_MPA_LOGIN,login,,string,User's login string.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,616,Q_MPA_CONTACT_EMAIL,contact_email,,string,Email address of a contact.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,615,Q_MPA_CONTACT_ALIAS,contact_alias,,string,Alias of a contact.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,614,Q_MPA_CONTACT_ENTRY,contact_entry,,parent,This attribute groups information about a contact.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,574,Q_MPA_MSGLIST_SENDER_EMAIL,msglist_sender_email,,string,Address of email sender.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,573,Q_MPA_MSGLIST_SENDER_ALIAS,msglist_sender_alias,,string,Name of email sender.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,611,Q_MPA_MSGLIST_SENDER_ENTRY,msglist_sender_entry,,parent,Parent entry for a sender in a message list.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,576,Q_MPA_MSGLIST_SUBJECT,msglist_subject,,string,Message subject in a message list.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,568,Q_MPA_MSGLIST_MSGID,msglist_msgid,,string,Message identifier.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,566,Q_MPA_MSGLIST_ENTRY,msglist_entry,,parent,"Parent entry, for different elements belonging to the same message of a message list.",0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,1,Q_LIVEMAIL_MOBILE_ATTACH_FILEID,attach_fileid,,string,Automatically generated filename for file attachment.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,519,Q_MPA_ATTACH_SIZE,attach_size,,int32,Attached file MIME size.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,516,Q_MPA_ATTACH_FILENAME,attach_filename,,string,Attachment name.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,517,Q_MPA_ATTACH_ID,attach_id,,string,Attachment identifier.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,513,Q_MPA_ATTACH,attach,,parent,"Parent entry, for attach fields in a message.",0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,557,Q_MPA_MSG_ID,msg_id,,string,Identifier of the message.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,532,Q_MPA_DATE,date,,string,Message date.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,607,Q_MPA_SUBJECT,subject,,string,Message subject.,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,512,Q_MPA_ACTION,action,,string,Indicates if the message is read (Read) or composed (Compose).,0,session_mod,0
,327,Q_PROTO_LIVEMAIL_MOBILE,Webmail,livemail_mobile,Live hotmail for mobile,535,Q_MPA_EMAIL,email,,parent,"Parent entry, for fields belonging to the same email.",0,session_mod,0
,104,Q_PROTO_LLC,Network Service,llc,Logical Link Control,1,Q_LLC_DST_SAP,dst_sap,,uint8,Destination SAP address.,0,pkt,0
,104,Q_PROTO_LLC,Network Service,llc,Logical Link Control,2,Q_LLC_SRC_SAP,src_sap,,uint8,Source SAP address.,0,pkt,0
,104,Q_PROTO_LLC,Network Service,llc,Logical Link Control,3,Q_LLC_CONTROL,control,,uint8,Control field of the connection.,0,pkt,0
,2414,Q_PROTO_LLP,Web,llp,LLP,1,Q_LLP_HL7_MESSAGE_RAW,hl7_message_raw,,string,Attribute containing all the metadata related to a hl7 message carried by LLP.,0,session_mod,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,550,Q_MPA_LOGIN,login,,string,User's login string.,0,session_fix,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,1,Q_LOTUSNOTES_ORGANIZATION,organization,,string,Organization.,0,session_mod,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,604,Q_MPA_SERVICE,service,,string,Current service identification string.,0,session_mod,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,608,Q_MPA_VERSION,version,,string,Client version.,0,session_mod,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,535,Q_MPA_EMAIL,email,,parent,"Parent entry, for fields belonging to the same email.",0,session_mod,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,607,Q_MPA_SUBJECT,subject,,string,Message subject.,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,530,Q_MPA_CONTENT,content,,buffer,Message content.,1,session_mod,1
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,4,Q_LOTUSNOTES_MIME_VERSION,mime_version,,string,MIME version.,0,session_mod,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,557,Q_MPA_MSG_ID,msg_id,,string,Identifier of the message.,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,598,Q_MPA_REPLYTO,replyto,x,string,Email address to use in a reply for this message.,0,session_mod,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,5,Q_LOTUSNOTES_HEADER,header,,parent,Lotusnotes header (used for the Email service).,0,session_mod,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,6,Q_LOTUSNOTES_HEADER_NAME,header_name,,string,Lotusnotes header name (used for the Email service).,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,7,Q_LOTUSNOTES_HEADER_VALUE,header_value,,string,Lotusnotes header value (used for the Email service).,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,609,Q_MPA_SENDER_ENTRY,sender_entry,,parent,"Parent entry, for different elements belonging to the sender.",0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,600,Q_MPA_SENDER,sender,,string,Full address of email sender (alias followed by email address).,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,601,Q_MPA_SENDER_ALIAS,sender_alias,,string,Name of the email sender.,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,602,Q_MPA_SENDER_EMAIL,sender_email,,string,Email address of the email sender.,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,610,Q_MPA_RECEIVER_ENTRY,receiver_entry,,parent,"Parent entry, for different elements belonging to the email receiver.",0,session_mod,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,585,Q_MPA_RECEIVER,receiver,,string,Full address of email receiver (including cc and bcc receivers).,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,586,Q_MPA_RECEIVER_ALIAS,receiver_alias,,string,Name of email receiver (included cc and bcc receivers).,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,593,Q_MPA_RECEIVER_EMAIL,receiver_email,,string,Email address of message receiver (included cc and bcc receivers).,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,597,Q_MPA_RECEIVER_TYPE,receiver_type,,string,Type of the email receiver.,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,513,Q_MPA_ATTACH,attach,,parent,"Parent entry, for attach fields in a message.",0,session_mod,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,517,Q_MPA_ATTACH_ID,attach_id,,string,Attachment identifier.,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,516,Q_MPA_ATTACH_FILENAME,attach_filename,,string,Attachment name.,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,519,Q_MPA_ATTACH_SIZE,attach_size,,uint32,Attached file MIME size.,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,8,Q_LOTUSNOTES_ATTACH_COMPRESS,attach_compress,,string,The compression method used for the attached file download.,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,2,Q_LOTUSNOTES_ATTACH_CONTENT_SEQ,attach_content_seq,,uint32,Sequence number of a attach file part.,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,3,Q_LOTUSNOTES_ATTACH_CONTENT_SIZE,attach_content_size,,uint32,Size of a attach file part.,0,session_prt,0
,107,Q_PROTO_LOTUSNOTES,Mail,lotusnotes,Lotus Notes,514,Q_MPA_ATTACH_CONTENT,attach_content,,buffer,Attached file content.,1,session_mod,1
,108,Q_PROTO_LPR,Printer,lpr,Line Printer Remote,550,Q_MPA_LOGIN,login,,string,User's login string.,0,session_mod,0
,108,Q_PROTO_LPR,Printer,lpr,Line Printer Remote,1,Q_LPR_SERVER,server,,string,Name of the machine that sent a file to print.,0,session_fix,0
,108,Q_PROTO_LPR,Printer,lpr,Line Printer Remote,2,Q_LPR_JOB,job,,string,Name of the printed file.,0,session_mod,0
,1564,Q_PROTO_LYNC,Instant Messaging,lync,Microsoft Lync,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,1564,Q_PROTO_LYNC,Instant Messaging,lync,Microsoft Lync,789,Q_MPA_SERVICE_ID,service_id,,uint32,"Composite 32-bit integer value defining the service currently used. The first byte (LSB) gives the generic service definition, the second byte gives an advanced service definition for specific cases (example: File Transfer).",0,session_prt,0
,1564,Q_PROTO_LYNC,Instant Messaging,lync,Microsoft Lync,604,Q_MPA_SERVICE,service,,string,Current service identification string.,0,session_prt,0
,1564,Q_PROTO_LYNC,Instant Messaging,lync,Microsoft Lync,798,Q_MPA_SERVICE_INFO,service_info,,parent,Service detection metadata. The service type is resolved by a DETERMINISTIC method.,0,session_mod,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,616,Q_MPA_CONTACT_EMAIL,contact_email,,string,Email address of a contact.,0,session_prt,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,615,Q_MPA_CONTACT_ALIAS,contact_alias,,string,Alias of a contact.,0,session_prt,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,614,Q_MPA_CONTACT_ENTRY,contact_entry,,parent,This attribute groups information about a contact.,0,session_mod,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,519,Q_MPA_ATTACH_SIZE,attach_size,,uint32,Attached file MIME size.,0,session_prt,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,530,Q_MPA_CONTENT,content,,string,Message content.,1,session_mod,1
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,514,Q_MPA_ATTACH_CONTENT,attach_content,,buffer,Attached file content.,1,session_mod,1
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,543,Q_MPA_FOLDER,folder,,string,Indicates the directory from where messages are read.,0,session_mod,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,601,Q_MPA_SENDER_ALIAS,sender_alias,,string,Name of the email sender.,0,session_prt,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,602,Q_MPA_SENDER_EMAIL,sender_email,,string,Email address of the email sender.,0,session_prt,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,600,Q_MPA_SENDER,sender,,string,Full address of email sender (alias followed by email address).,0,session_prt,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,609,Q_MPA_SENDER_ENTRY,sender_entry,,parent,"Parent entry, for different elements belonging to the sender.",0,session_prt,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,607,Q_MPA_SUBJECT,subject,,string,Message subject.,0,session_prt,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,532,Q_MPA_DATE,date,,string,Message date.,0,session_prt,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,597,Q_MPA_RECEIVER_TYPE,receiver_type,,string,Type of the email receiver.,0,session_prt,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,586,Q_MPA_RECEIVER_ALIAS,receiver_alias,,string,Name of email receiver (included cc and bcc receivers).,0,session_prt,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,593,Q_MPA_RECEIVER_EMAIL,receiver_email,,string,Email address of message receiver (included cc and bcc receivers).,0,session_prt,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,585,Q_MPA_RECEIVER,receiver,,string,Full address of email receiver (including cc and bcc receivers).,0,session_prt,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,610,Q_MPA_RECEIVER_ENTRY,receiver_entry,,parent,"Parent entry, for different elements belonging to the email receiver.",0,session_mod,0
,334,Q_PROTO_MAILRU,Webmail,mailru,Mail.ru Webmail,684,Q_MPA_MSGLIST_ATTACH,msglist_attach,,uint32,Indicates if the message contains an attachment.,0,session_mod,0
